UE8HQ3N7,EnergyPlus,Ol Surgy,2019-09-02 12:00:00 AM,178 Real street,42.5506,-83.406,125.032,kWh,2020-08-14 12:00:00 AM,8.467,2020-08-14 1:00:00 AM,4.235,2020-08-14 2:00:00 AM,6.885,2020-08-14 3:00:00 AM,6.296,2020-08-14 4:00:00 AM,7.554,2020-08-14 5:00:00 AM,5.713,2020-08-14 6:00:00 AM,7.114,2020-08-14 7:00:00 AM,3.532,2020-08-14 8:00:00 AM,9.919,2020-08-14 9:00:00 AM,3.213,2020-08-14 10:00:00 AM,6.949,2020-08-14 11:00:00 AM,1.56,2020-08-14 12:00:00 PM,1.857,2020-08-14 1:00:00 PM,7.952,2020-08-14 2:00:00 PM,3.544,2020-08-14 3:00:00 PM,3.834,2020-08-14 4:00:00 PM,4.083,2020-08-14 5:00:00 PM,9.026,2020-08-14 6:00:00 PM,2.566,2020-08-14 7:00:00 PM,0.524,2020-08-14 8:00:00 PM,7.643,2020-08-14 9:00:00 PM,9.668,2020-08-14 10:00:00 PM,1.451,2020-08-14 11:00:00 PM,1.447
OP5UXNFW,HydroLand,AAA Battery,2020-02-16 12:00:00 AM,611 Spooner Street,42.9642,-83.7461,131.819,kWh,2020-08-14 12:00:00 AM,7.876,2020-08-14 1:00:00 AM,8.632,2020-08-14 2:00:00 AM,7.775,2020-08-14 3:00:00 AM,9.703,2020-08-14 4:00:00 AM,8.887,2020-08-14 5:00:00 AM,7.498,2020-08-14 6:00:00 AM,6.632,2020-08-14 7:00:00 AM,1.839,2020-08-14 8:00:00 AM,1.299,2020-08-14 9:00:00 AM,8.324,2020-08-14 10:00:00 AM,8.835,2020-08-14 11:00:00 AM,5.453,2020-08-14 12:00:00 PM,2.754,2020-08-14 1:00:00 PM,0.936,2020-08-14 2:00:00 PM,4.982,2020-08-14 3:00:00 PM,2.761,2020-08-14 4:00:00 PM,8.798,2020-08-14 5:00:00 PM,2.783,2020-08-14 6:00:00 PM,5.437,2020-08-14 7:00:00 PM,2.215,2020-08-14 8:00:00 PM,3.192,2020-08-14 9:00:00 PM,6.858,2020-08-14 10:00:00 PM,1.384,2020-08-14 11:00:00 PM,6.966
WFC3KK01,HydroLand,Powernator 2000,2020-02-26 12:00:00 AM,189 Mountain Drive,42.9963,-83.2562,139.186,kWh,2020-08-14 12:00:00 AM,3.948,2020-08-14 1:00:00 AM,7.447,2020-08-14 2:00:00 AM,2.522,2020-08-14 3:00:00 AM,7.553,2020-08-14 4:00:00 AM,7.403,2020-08-14 5:00:00 AM,7.727,2020-08-14 6:00:00 AM,8.323,2020-08-14 7:00:00 AM,8.855,2020-08-14 8:00:00 AM,5.235,2020-08-14 9:00:00 AM,8.323,2020-08-14 10:00:00 AM,6.083,2020-08-14 11:00:00 AM,6.178,2020-08-14 12:00:00 PM,3.33,2020-08-14 1:00:00 PM,0.723,2020-08-14 2:00:00 PM,7.427,2020-08-14 3:00:00 PM,4.268,2020-08-14 4:00:00 PM,1.017,2020-08-14 5:00:00 PM,7.247,2020-08-14 6:00:00 PM,0.808,2020-08-14 7:00:00 PM,3.561,2020-08-14 8:00:00 PM,7.284,2020-08-14 9:00:00 PM,6.72,2020-08-14 10:00:00 PM,8.378,2020-08-14 11:00:00 PM,8.826
3DEDEWLK,SpringfieldPower,Powernator 2000,2020-06-22 12:00:00 AM,477 Fake street,42.9304,-83.3980,160.656,kWh,2020-08-14 12:00:00 AM,9.238,2020-08-14 1:00:00 AM,7.817,2020-08-14 2:00:00 AM,2.746,2020-08-14 3:00:00 AM,5.541,2020-08-14 4:00:00 AM,9.929,2020-08-14 5:00:00 AM,6.927,2020-08-14 6:00:00 AM,6.794,2020-08-14 7:00:00 AM,4.099,2020-08-14 8:00:00 AM,6.948,2020-08-14 9:00:00 AM,7.011,2020-08-14 10:00:00 AM,7.295,2020-08-14 11:00:00 AM,3.671,2020-08-14 12:00:00 PM,4.642,2020-08-14 1:00:00 PM,9.058,2020-08-14 2:00:00 PM,6.401,2020-08-14 3:00:00 PM,5.277,2020-08-14 4:00:00 PM,7.226,2020-08-14 5:00:00 PM,9.067,2020-08-14 6:00:00 PM,3.694,2020-08-14 7:00:00 PM,9.228,2020-08-14 8:00:00 PM,6.509,2020-08-14 9:00:00 PM,6.563,2020-08-14 10:00:00 PM,7.309,2020-08-14 11:00:00 PM,7.666
6SL0L7JM,EnergyPlus,Ol Surgy,2020-06-19 12:00:00 AM,574 Evergreen terrace,42.1179,-83.8448,102.721,kWh,2020-08-14 12:00:00 AM,1.899,2020-08-14 1:00:00 AM,1.529,2020-08-14 2:00:00 AM,6.793,2020-08-14 3:00:00 AM,4.214,2020-08-14 4:00:00 AM,4.001,2020-08-14 5:00:00 AM,3.892,2020-08-14 6:00:00 AM,2.574,2020-08-14 7:00:00 AM,8.448,2020-08-14 8:00:00 AM,3.834,2020-08-14 9:00:00 AM,2.431,2020-08-14 10:00:00 AM,4.942,2020-08-14 11:00:00 AM,4.261,2020-08-14 12:00:00 PM,5.698,2020-08-14 1:00:00 PM,6.975,2020-08-14 2:00:00 PM,0.075,2020-08-14 3:00:00 PM,7.469,2020-08-14 4:00:00 PM,2.674,2020-08-14 5:00:00 PM,0.508,2020-08-14 6:00:00 PM,5.079,2020-08-14 7:00:00 PM,6.551,2020-08-14 8:00:00 PM,4.697,2020-08-14 9:00:00 PM,3.737,2020-08-14 10:00:00 PM,9.45,2020-08-14 11:00:00 PM,0.99
1PNHE0CC,WindWindWind,Powernator 2000,2020-06-11 12:00:00 AM,770 Mountain Drive,42.2349,-83.3307,137.413,kWh,2020-08-14 12:00:00 AM,3.773,2020-08-14 1:00:00 AM,6.414,2020-08-14 2:00:00 AM,6.782,2020-08-14 3:00:00 AM,9.353,2020-08-14 4:00:00 AM,4.911,2020-08-14 5:00:00 AM,8.165,2020-08-14 6:00:00 AM,4.972,2020-08-14 7:00:00 AM,6.96,2020-08-14 8:00:00 AM,6.621,2020-08-14 9:00:00 AM,1.636,2020-08-14 10:00:00 AM,5.796,2020-08-14 11:00:00 AM,8.893,2020-08-14 12:00:00 PM,5.234,2020-08-14 1:00:00 PM,9.457,2020-08-14 2:00:00 PM,4.626,2020-08-14 3:00:00 PM,3.75,2020-08-14 4:00:00 PM,8.161,2020-08-14 5:00:00 PM,2.078,2020-08-14 6:00:00 PM,5.803,2020-08-14 7:00:00 PM,6.499,2020-08-14 8:00:00 PM,9.648,2020-08-14 9:00:00 PM,0.194,2020-08-14 10:00:00 PM,0.614,2020-08-14 11:00:00 PM,7.073
WGP3SSI1,EnergyPlus,Static Generator,2020-06-29 12:00:00 AM,14 Spooner Street,42.4382,-83.4538,110.013,kWh,2020-08-14 12:00:00 AM,2.823,2020-08-14 1:00:00 AM,2.741,2020-08-14 2:00:00 AM,7.39,2020-08-14 3:00:00 AM,7.075,2020-08-14 4:00:00 AM,0.323,2020-08-14 5:00:00 AM,5.577,2020-08-14 6:00:00 AM,8.593,2020-08-14 7:00:00 AM,5.423,2020-08-14 8:00:00 AM,1.281,2020-08-14 9:00:00 AM,1.42,2020-08-14 10:00:00 AM,6.867,2020-08-14 11:00:00 AM,3.631,2020-08-14 12:00:00 PM,5.62,2020-08-14 1:00:00 PM,3.91,2020-08-14 2:00:00 PM,5.849,2020-08-14 3:00:00 PM,3.657,2020-08-14 4:00:00 PM,3.578,2020-08-14 5:00:00 PM,5.799,2020-08-14 6:00:00 PM,9.708,2020-08-14 7:00:00 PM,3.008,2020-08-14 8:00:00 PM,3.138,2020-08-14 9:00:00 PM,3.963,2020-08-14 10:00:00 PM,6.758,2020-08-14 11:00:00 PM,1.881
F72423QV,HydroLand,AAA Battery,2020-04-29 12:00:00 AM,376 Real street,42.3118,-83.290,118.709,kWh,2020-08-14 12:00:00 AM,1.495,2020-08-14 1:00:00 AM,7.75,2020-08-14 2:00:00 AM,6.348,2020-08-14 3:00:00 AM,2.921,2020-08-14 4:00:00 AM,6.791,2020-08-14 5:00:00 AM,8.21,2020-08-14 6:00:00 AM,1.548,2020-08-14 7:00:00 AM,6.754,2020-08-14 8:00:00 AM,3.844,2020-08-14 9:00:00 AM,4.474,2020-08-14 10:00:00 AM,3.541,2020-08-14 11:00:00 AM,7.725,2020-08-14 12:00:00 PM,4.336,2020-08-14 1:00:00 PM,8.205,2020-08-14 2:00:00 PM,1.373,2020-08-14 3:00:00 PM,1.399,2020-08-14 4:00:00 PM,8.859,2020-08-14 5:00:00 PM,5.981,2020-08-14 6:00:00 PM,5.509,2020-08-14 7:00:00 PM,5.634,2020-08-14 8:00:00 PM,1.063,2020-08-14 9:00:00 PM,7.536,2020-08-14 10:00:00 PM,0.024,2020-08-14 11:00:00 PM,7.389
LYD93DHF,EnergyPlus,Static Generator,2019-10-21 12:00:00 AM,526 Spooner Street,42.1041,-83.9966,138.786,kWh,2020-08-14 12:00:00 AM,3.669,2020-08-14 1:00:00 AM,9.891,2020-08-14 2:00:00 AM,2.505,2020-08-14 3:00:00 AM,4.196,2020-08-14 4:00:00 AM,4.094,2020-08-14 5:00:00 AM,4.491,2020-08-14 6:00:00 AM,0.426,2020-08-14 7:00:00 AM,0.152,2020-08-14 8:00:00 AM,7.629,2020-08-14 9:00:00 AM,2.405,2020-08-14 10:00:00 AM,6.139,2020-08-14 11:00:00 AM,4.119,2020-08-14 12:00:00 PM,7.775,2020-08-14 1:00:00 PM,6.748,2020-08-14 2:00:00 PM,7.483,2020-08-14 3:00:00 PM,9.225,2020-08-14 4:00:00 PM,3.958,2020-08-14 5:00:00 PM,7.726,2020-08-14 6:00:00 PM,8.958,2020-08-14 7:00:00 PM,9.792,2020-08-14 8:00:00 PM,9.859,2020-08-14 9:00:00 PM,7.178,2020-08-14 10:00:00 PM,1.696,2020-08-14 11:00:00 PM,8.672
KIH059WQ,SpringfieldPower,Static Generator,2020-06-09 12:00:00 AM,574 Mountain Drive,42.3339,-83.5929,99.499,kWh,2020-08-14 12:00:00 AM,2.897,2020-08-14 1:00:00 AM,2.701,2020-08-14 2:00:00 AM,6.778,2020-08-14 3:00:00 AM,3.401,2020-08-14 4:00:00 AM,7.446,2020-08-14 5:00:00 AM,1.941,2020-08-14 6:00:00 AM,6.809,2020-08-14 7:00:00 AM,4.314,2020-08-14 8:00:00 AM,4.649,2020-08-14 9:00:00 AM,2.975,2020-08-14 10:00:00 AM,6.282,2020-08-14 11:00:00 AM,4.254,2020-08-14 12:00:00 PM,7.529,2020-08-14 1:00:00 PM,7.829,2020-08-14 2:00:00 PM,1.248,2020-08-14 3:00:00 PM,0.106,2020-08-14 4:00:00 PM,6.49,2020-08-14 5:00:00 PM,8.194,2020-08-14 6:00:00 PM,3.831,2020-08-14 7:00:00 PM,1.283,2020-08-14 8:00:00 PM,1.71,2020-08-14 9:00:00 PM,2.348,2020-08-14 10:00:00 PM,3.16,2020-08-14 11:00:00 PM,1.324
